year,name,label,keyword,ner
103,坡地防災與生態系復育科技發展綱要計畫(2/4),地球科學與自然資源,"坡地, 下坡地",林野溪
104,公共工程基礎資料庫研究計畫(3/4),地球科學與自然資源,價格,
104,建築防火安全工程創新科技及應用研發計畫(1/4),地球科學與自然資源,"永續性, 火災, 構造, 可靠性",
104,鋼構建築複合性災害作用下耐火科技研發計畫(1/4),地球科學與自然資源,"鋼筋, 混凝土, 鋼構, 鋼骨, 構造, 火災, 火害, 地震, 多重性, 作用, 建物, 實尺, 性災害, 寸鋼",梁柱
104,都市與建築減災與調適科技精進及整合應用發展計畫(1/4),地球科學與自然資源,"聯合國, 廣域性, 坡地","聯合國, 100~103年, 2015"
104,建築技術多元創新與推廣應用精進計畫(1/4),地球科學與自然資源,"週期, 工法, 規則, 潛勢",
104,學校防減災及氣候變遷調適教育精進計畫(1/4),地球科學與自然資源,人才庫,103年
104,斷層活動性觀測研究第三階段(3/4),地球科學與自然資源,"活動性, 應變儀, 大地, 地震, 前兆, 潛勢圖, 水位, 地震儀, 潛勢, 井下","2, 美國, 臺灣, 臺灣, 第二, 地球, 日本"
104,重要活動斷層構造特性調查2期(1/4),地球科學與自然資源,"構造, 淺層, 地貌, 褶皺, 新期",
104,臺灣北部火山活動觀測研究(4/4),地球科學與自然資源,"火山, 岩漿庫, 熱液, 規則, 地震儀, 流體, 地震, 波相, 震波, 構造, 磁力, 岩體","本年度, 臺灣, 臺灣"
104,山崩潛勢評估與觀測技術防災應用(1/4),地球科學與自然資源,"潛勢, 颱風, 坡地, 活動性, 長期性, 雨量, 氣象局, 預警",
104,水旱災整備及應變科技之研究(1/4),地球科學與自然資源,"水情, 災情, 旱災, 預警, 聯合國, 潛勢, 水旱災, 堰塞湖","2011, 聯合國IPCC, 104~107年, 國科會"
104,發展小區域災害性天氣即時預報系統(1/4),地球科學與自然資源,"災害性, 鄉鎮, 機率型, 海象","民國104年至107年, 4年"
104,海象防災技術研究(4/4),地球科學與自然資源,"海象, 波浪, 系集, 海域, 風暴潮, 海洋, 近岸, 溢淹, 暴潮, 海水, 災害性, 機率, 預警","臺灣, 臺灣"
104,氣候變遷應用服務能力發展計畫(2/4),地球科學與自然資源,,"本4年期, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 科技部, 臺灣, 臺灣, 臺灣, 臺灣"
104,氣象領域氣象科技研究發展與維運計畫(1/6),地球科學與自然資源,"經常性, 颱風, 小時",24小時
104,災害性天氣監測與預報作業建置計畫(6/6),地球科學與自然資源,"颱風, 海象, 海流",臺灣
104,強地動觀測第4期計畫(6/6)-建置新一代地震觀測系統,地球科學與自然資源,"地震, 海嘯, 海陸, 觀測網, 強震, 警報, 潛勢, 海域, 電纜式, 地震儀, 海洋","第4, 台灣, 104年度"
104,強震與地球物理觀測系統效能提升計畫(4/4),地球科學與自然資源,"強震, 觀測網, 強震儀, 自由場, 結構物, 基石, 淺層, 地震, 潛勢","中央研究院地球科學研究所, 臺灣, 臺灣, 二十年, 內政部, 經濟部中央地質調查所, 4年, 82年度, 民國81至86年度, 多年, 921地震, 第1"
104,全面性的地震與海嘯早期警報及地震潛勢分析系統建置計畫(4/6),地球科學與自然資源,"活動性, 地震, 警報, 潛勢, 火山, 太平洋, 海嘯, 預警, 經建會","經建會, 新台幣21億6,626萬元, 1,000公里, 未來20年, 大屯火山群, 6年內, 國家科學委員會, 臺灣, 太平洋, 臺灣, 200年, 國科會, 經建會"
104,地震及海嘯防災海纜觀測系統擴建計畫(1/3),地球科學與自然資源,"氣象局, 海域, 電纜式, 地震儀, 海洋, 地震, 海嘯, 火山, 強震, 警報, 預警, 規模, 電纜, 海纜","8.5億元, 3年, 約1,283萬元, 氣象局, 4億元, 臺灣, 96年度, 100年, 第1, 1.43億元, 97年, 50公里, 50公里, 臺灣, 45公里, 臺灣, 250公里, 第2, 臺灣, 第1"
104,海洋防災科技及永續發展計畫(3/4),地球科學與自然資源,"長期性, 海氣象, 構造物, 波浪, 海流, 結構物, 作用, 港灣海, 地象, 海象, 海氣, 預警, 海域, 水位, 海洋, 港灣海氣象, 商港, 長波, 海嘯, 暴潮, 潛勢圖","中華民國, 第五, 臺灣, 2020年, 第七, 第六, 臺灣, 臺灣, 澎湖, 臺灣, 港灣海氣象環境資訊整合及統計分析研究, 臺灣, 第二, 第三, 臺澎, 第一, 第四, 臺灣"
104,港灣及道路運輸效能提升與災防技術研發(1/2),地球科學與自然資源,"橋梁, 網頁, 碼頭, 高雄港, 沿海","中沙大橋, 高雄港, 臺灣, 2年, 高雄"
104,災害防救科技發展與應用(2/4)-國家災害防救科技中心發展計畫,地球科學與自然資源,,"災防科技中心, 災防科技中心"
104,颱風洪水研究發展計畫(1/4),地球科學與自然資源,"剖風儀, 觀測網, 颱風, 洪氾, 預警, 颱洪, 海洋, 暴潮, 系集, 蓄水量",國研院儀科
104,颱風洪水研究發展計畫(1/4),地球科學與自然資源,"颱風, 預警, 颱洪, 雨量, 系集",
104,海洋科技發展計畫(2/4),地球科學與自然資源,"海洋, 資訊庫, 觀測網, 台岸, 基雷達, 地震儀, 岸基雷達","台岸, 台灣海洋科技研究中心"
104,海洋科技發展計畫(2/4),地球科學與自然資源,"海洋, 部門, 研究船, 繫纜, 無繫纜","2000噸, 科技部, 台灣海洋科技研究中心, 台灣"
104,海研五號科研儀器建置暨營運計畫(3/4),地球科學與自然資源,"科儀, 海洋, 天然氣, 水合物, 甲板, 作業術, 海研, 服務學, 研產官, 海域, 小時, 研究船, 經常性, 船期","102-105年, 海洋中心, 國科會, 科技部, 24小時, 250天, 四年, 港"
104,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 現地型, 強震, 警報, 週期, 小型, 振動台, 震災, 縣市政府",國研院
104,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 縣市政府",
104,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 大臺北, 縣市政府",大臺北都會區
104,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 大臺北, 縣市政府","第二, 大臺北都會區"
104,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 境況, 災情, 縣市政府",
104,坡地防災與生態系復育科技發展綱要計畫(3/4),地球科學與自然資源,"坡地, 下坡地",
105,公共工程基礎資料庫研究計畫(4/4),地球科學與自然資源,"價格, 工項",
105,建築技術多元創新與推廣應用精進計畫(2/4),地球科學與自然資源,"週期, 工法, 規則, 潛勢",
105,建築防火安全工程創新科技及應用研發中程計畫(2/4),地球科學與自然資源,"永續性, 火災, 構造, 可靠性",
105,都市與建築減災與調適科技精進及整合應用發展計畫(2/4),地球科學與自然資源,"聯合國, 廣域性, 坡地","聯合國, 100~103年, 2015"
105,鋼構建築複合性災害作用下耐火科技研發計畫(2/4),地球科學與自然資源,"用詞, 週期, 火害, 震害, 地震, 火災, 性災害, 震災, 結構物, 管線, 後鋼, 實尺, 構造, 鋼構","311地震, 日本, 15m, 104年"
105,學校防減災及氣候變遷調適教育精進計畫(2/4),地球科學與自然資源,"潛勢, 人才庫",
105,斷層活動性觀測研究第三階段(4/4),地球科學與自然資源,"活動性, 應變儀, 大地, 地震, 前兆, 潛勢圖, 水位, 地震儀, 潛勢, 井下","美國, 臺灣, 臺灣, 第二, 地球, 日本"
105,重要活動斷層構造特性調查2期(2/4),地球科學與自然資源,"構造, 淺層, 敏感區, 潛勢, 地震","立法院, 1"
105,臺灣北部火山活動觀測研究精進計畫(1/4),地球科學與自然資源,"火山, 活動性, 訊息, 磁力, 岩體, 構造, 潛勢, 岩漿庫, 熱液, 觀測網","台灣, 臺灣, 大屯火山, 臺灣, 臺灣, 臺灣, 本年度, 大屯火山群"
105,山崩潛勢評估與觀測技術防災應用(2/4),地球科學與自然資源,"潛勢, 颱風, 坡地, 氣象局, 預警, 雨量, 活動性, 長期性",
105,水旱災整備及應變科技之研究(2/4),地球科學與自然資源,"水情, 災情, 旱災, 預警, 聯合國, 潛勢, 水旱災, 堰塞湖","國科會, 104~107年, 2011, 聯合國IPCC"
105,極端海象預報技術研究(1/4),地球科學與自然資源,"海洋, 海象, 近岸, 預警, 測報, 波浪, 機率, 浪機率, 地震, 颱風, 風暴潮","侵台颱風, 臺灣, 海燕颱風, 侵台颱風, 1845年, 2013年, 雲林口湖風暴潮事件, 台灣, 2維波"
105,氣候變遷應用服務能力發展計畫(3/4),地球科學與自然資源,,"臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 國科會, 臺灣, 臺灣, 臺灣, 本4年, 臺灣"
105,氣象資訊之智慧應用服務計畫(I)(1/4),地球科學與自然資源,"災害性, 系集, 海氣, 預警, 鄉鎮, 颱風, 機率型, 風雨","臺, 99年-104年, 災害性天氣監測與預報作業建置計畫, 第3至4週, 2週至4週"
105,發展小區域災害性天氣即時預報系統(2/4),地球科學與自然資源,"災害性, 鄉鎮, 機率型, 海象","4年, 民國104年至107年"
105,氣象領域氣象科技研究發展與維運計畫(2/6),地球科學與自然資源,"颱風, 小時","24小時, 5%"
105,地震及海嘯防災海纜觀測系統擴建計畫(2/3),地球科學與自然資源,"海域, 電纜式, 地震儀, 海洋, 地震, 海嘯, 火山, 強震, 警報, 預警, 規模, 電纜, 海纜","97年, 50公里, 100年, 96年度, 8.5億元, 第2, 臺灣, 250公里, 4億元, 45公里, 臺灣, 臺灣, 3年, 50公里, 1.43億元, 第1, 臺灣, 第1"
105,強地動觀測第5期計畫(1/6)-強震即時警報於防災之應用,地球科學與自然資源,"地震, 海嘯, 海陸, 觀測網, 強震, 警報, 潛勢, 潛勢圖",第5
105,全面性的地震與海嘯早期警報及地震潛勢分析系統建置計畫(5/6),地球科學與自然資源,"活動性, 地震, 警報, 潛勢, 火山, 太平洋, 海嘯, 預警, 經建會, 國發會","經建會, 科技部, 新台幣21億6,626萬元, 國家科學委員會, 1,000公里, 未來20年, 大屯火山群, 6年內, 國科會, 臺灣, 太平洋, 臺灣, 200年, 經建會"
105,海洋防災科技及永續發展計畫(4/4),地球科學與自然資源,"長期性, 構造物, 波浪, 海流, 結構物, 作用, 港灣海, 海氣, 地象, 海象, 預警, 碼頭, 海域, 水位, 海洋, 商港, 長波, 海嘯, 暴潮, 潛勢圖","臺灣, 澎湖, 臺灣, 臺灣, 臺澎, 臺灣, 臺灣"
105,港灣及道路運輸效能提升與災防技術研發(2/2),地球科學與自然資源,"海陸, 橋梁, 構造物, 碼頭, 高雄港, 沿海, 網頁","高雄港, 中沙大橋, 雲林, 105年, 中華民國科學技術白皮書, 臺灣, 高雄, 十年"
105,災害防救科技發展與應用(3/4)-國家災害防救科技中心發展計畫,地球科學與自然資源,"公私, 部門",105年度
105,研究船能量重建及海研五號事件緊急因應計畫(4/4),地球科學與自然資源,"海研, 海洋, 研究船, 船期, 調查船, 科儀, 後勤","2年, 海洋中心"
105,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 現地型, 強震, 警報, 週期, 小型, 振動台, 震災, 縣市政府",國研院
105,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 縣市政府",
105,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 大臺北, 縣市政府",大臺北都會區
105,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 大臺北, 縣市政府","第二, 大臺北都會區"
105,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 境況, 災情, 縣市政府",
105,海洋科技發展計畫(3/4),地球科學與自然資源,"海洋, 項下, 南海, 太平洋, 海域, 資訊庫","南海, 西北太平洋, 本年度"
105,共用性基礎設施建置計畫(2/4),地球科學與自然資源,"規模, 國震, 振動台, 地震, 潛勢, 樓層","第二, 國研院, 國家地震工程研究中心, 行政院, 第二, 第二, 國研院, 台灣, 第二"
105,智慧型雲端防災監測預警技術研發(2/4),地球科學與自然資源,"預警, 地震","國研院, 台灣, 國研院, 台灣"
105,颱風洪水研究發展計畫(2/4),地球科學與自然資源,"剖風儀, 觀測網, 颱洪, 雨量, 預警, 系集, 潛勢, 坡地","台灣, 10日"
105,坡地防災與生態系復育科技發展綱要計畫(4/4)-大規模崩塌防災科技研發，強化坡地智慧監測與環境友善,地球科學與自然資源,"坡地, 土砂, 潛勢, 潛勢區, 預警",
106,提升公共工程基礎資料庫之應用研究計畫(1/1),地球科學與自然資源,"價格, 工項",
106,建築技術多元創新與推廣應用精進計畫(3/4),地球科學與自然資源,"週期, 工法, 規則, 潛勢",
106,鋼構建築複合性災害作用下耐火科技研發計畫(3/4),地球科學與自然資源,"用詞, 週期, 火害, 震害, 地震, 火災, 性災害, 震災, 結構物, 管線, 後鋼, 鋼構屋, 鋼構, 樓層, 高度, 實尺, 寸鋼, 構造","104年, 311地震, 日本, 12m×12m, 19.35m×13.35m, 106年, 105年"
106,都市與建築減災與調適科技精進及整合應用發展計畫(3/4),地球科學與自然資源,"聯合國, 廣域性, 坡地","聯合國, 100~103年, 2015"
106,建築防火安全工程創新科技及應用研發計畫(3/4),地球科學與自然資源,"可靠性, 永續性, 火災, 構造",
106,學校防減災及氣候變遷調適教育精進計畫(3/4),地球科學與自然資源,"潛勢, 人才庫",
106,地下工業管線安全智能整合應用科技計畫(1/4),地球科學與自然資源,"管線, 預警",
106,結合大規模崩塌地質防災資訊服務(1/5),地球科學與自然資源,"規模, 颱風, 崩塌地, 活動性, 預警, 可靠性",莫拉克颱風
106,山崩潛勢評估與觀測技術防災應用(3/4),地球科學與自然資源,"潛勢, 颱風, 坡地, 氣象局, 預警, 雨量, 活動性, 長期性",
106,重要活動斷層構造特性調查2期(3/4),地球科學與自然資源,"構造, 淺層, 敏感區, 潛勢, 地震","立法院, 1"
106,斷層活動性觀測研究第四階段(1/4),地球科學與自然資源,"活動性, 應變儀, 大地, 地震, 前兆, 潛勢, 潛勢圖, 境況, 構造, 水位, 地震儀","臺灣, 第三, 臺灣"
106,臺灣北部火山活動觀測研究精進計畫(2/4),地球科學與自然資源,"火山, 活動性, 訊息, 磁力, 岩體, 構造, 潛勢, 岩漿庫, 熱液","臺灣, 火山, 臺灣, 臺灣, 大屯火山, 台灣, 臺灣, 本年度, 大屯火山群"
106,水旱災整備及應變科技之研究(3/4),地球科學與自然資源,"水情, 災情, 旱災, 預警, 聯合國, 潛勢, 水旱災","聯合國IPCC, 104~107年, 國科會, 2011"
106,發展小區域災害性天氣即時預報系統(3/4),地球科學與自然資源,"災害性, 鄉鎮, 機率型, 海象","4年, 民國104年至107年"
106,氣候變遷應用服務能力發展計畫(4/4),地球科學與自然資源,,"臺灣, 本4年期, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 科技部, 臺灣, 臺灣, 臺灣, 臺灣"
106,極端海象預報技術研究(2/4),地球科學與自然資源,"海洋, 海象, 近岸, 預警, 測報, 浪機率, 機率, 颱風, 湧浪, 波浪, 集系統, 系集, 分歧度, 地震, 風暴潮","臺, 侵臺颱風, 臺灣, 臺灣, 106年"
106,氣象領域氣象科技研究發展與維運計畫(3/6),地球科學與自然資源,"颱風, 小時","5%, 24小時"
106,氣象資訊之智慧應用服務計畫(I)(2/4),地球科學與自然資源,"災害性, 系集, 海氣, 預警, 鄉鎮, 颱風, 機率型, 風雨","2週至4週, 第3至4週, 二, 臺, 災害性天氣監測與預報作業建置計畫"
106,強地動觀測第5期計畫-強震即時警報於防災之應用(2/6),地球科學與自然資源,"地震, 海嘯, 井下, 海陸, 觀測網, 強震, 警報, 潛勢","第5, 106年"
106,全面性的地震與海嘯早期警報及地震潛勢分析系統建置計畫(6/6),地球科學與自然資源,"活動性, 地震, 警報, 潛勢, 火山, 太平洋, 海嘯, 預警, 經建會, 國發會","經建會, 科技部, 新臺幣21億6,626萬元, 國家科學委員會, 1,000公里, 大屯火山, 未來20年, 大屯火山群, 6年內, 國科會, 106年, 臺灣, 太平洋, 臺灣, 200年, 經建會"
106,建構臺灣海象及氣象災防環境服務系統(1/4),地球科學與自然資源,"近岸, 海象, 暴潮, 鄉鎮, 波浪, 颱風, 系集, 水位, 海水, 太平洋, 海域, 海流, 海水位, 高度, 海面風, 海洋, 海嘯, 測報, 小時, 災害性","3小時, 1, 臺灣, 西北太平洋, 臺灣, 臺灣, 5公里, 3公里, 臺灣, 西北太平洋"
106,地震及海嘯防災海纜觀測系統擴建計畫(3/3),地球科學與自然資源,"海域, 電纜式, 地震儀, 海洋, 地震, 海嘯, 火山, 強震, 警報, 預警, 規模, 電纜, 海纜","100年, 97年, 第1, 8.5億元, 第2, 臺灣, 臺灣, 250公里, 3年, 第1, 70公里, 最後一年, 4億元, 96年度, 50公里, 105年, 1.43億元, 第1, 臺灣, 45公里, 臺灣, 104年, 106年"
106,運輸環境災防技術與發展研究(1/4),地球科學與自然資源,"橋梁, 預警, 速報, 構造物, 碼頭, 週期","美, 臺灣, 臺灣, 大甲溪, 臺灣, 日"
106,綠色海洋與航安科技發展計畫(1/4),地球科學與自然資源,"港灣海氣象, 海氣象, 商港, 航路, 航道, 海域, 海象, 預警, 近岸, 波浪, 海流, 淤沙, 颱風, 湧浪","1, 臺灣, 臺灣, 臺灣"
106,臺北都會防災科學任務:確認大屯火山地下岩漿庫的位置與形貌(1/4),地球科學與自然資源,"臺北, 火山, 大臺北, 地震, 震波, 構造, 岩漿庫, 機率, 觀測網","大屯火山群, 大屯火山群, 臺北, 大屯山, 臺北都會區, 大臺北民眾, 臺北都會區, 大屯火山, 臺北地區"
106,全方位災害防救資訊蒐整與研判技術提升旗艦計畫(1/4),地球科學與自然資源,"儀表板, 地方版, 情資網",中央
106,智慧型雲端防災監測預警技術研發(3/4),地球科學與自然資源,"預警, 地震","國研院, 台灣, 國研院, 台灣"
106,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 現地型, 強震, 警報, 週期, 小型, 振動台, 震災, 縣市政府",國研院
106,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 縣市政府",
106,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 大臺北, 縣市政府",大臺北都會區
106,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 大臺北, 縣市政府","第二, 大臺北都會區"
106,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 境況, 災情, 縣市政府",
106,颱風洪水研究發展計畫(3/4),地球科學與自然資源,"觀測網, 颱洪, 颱風, 預警, 雨量, 系集, 坡地, 時空, 水情, 小時, 洪災","3, 10日, 0-3小時, 亞太"
106,海洋科技發展計畫(4/4),地球科學與自然資源,"海洋, 項下, 南海, 太平洋, 海域, 研究船, 船期, 後勤, 科儀","美國, 本年度, 2,000噸, 2,000噸, 2,000噸, 南海, 日本海洋科研機構JAMSTEC(Japan Agency for Marine-Earth Science and Technology, 西北太平洋, 106年"
106,國家災害防救科技中心發展計畫(1/1),地球科學與自然資源,"公私, 部門",106年度
106,國家災害防救科技中心發展計畫(1/1),地球科學與自然資源,"項下, 地震, 韌性, 公私, 部門",107年度
106,坡地防災與保育科技發展綱要計畫(1/4)-大規模崩塌防災科技研發，強化坡地智慧監測與農村友善,地球科學與自然資源,"坡地, 土砂, 潛勢, 活動性, 系集, 試區","台, 1.106年, 臺灣"
107,提升及加值公共工程基礎技術資料庫研究計畫(1/1),地球科學與自然資源,"工項, 儀表板, 價格, 特殊性",1
107,建築技術多元創新與推廣應用精進計畫(4/4),地球科學與自然資源,"週期, 工法, 規則, 潛勢",
107,建築防火安全工程創新科技及應用研發計畫(4/4),地球科學與自然資源,"可靠性, 永續性, 火災, 構造",
107,鋼構建築複合性災害作用下耐火科技研發計畫(4/4),地球科學與自然資源,"用詞, 週期, 火害, 震害, 地震, 火災, 性災害, 震災, 結構物, 管線, 後鋼, 鋼構屋, 鋼構, 樓層, 高度, 實尺, 構造","104年, 311地震, 日本, 105年至106年, 12m×12m, 4m, 107年, 19.35m×13.35m"
107,都市與建築減災與調適科技精進及整合應用發展計畫(4/4),地球科學與自然資源,"聯合國, 廣域性, 坡地","100~103年, 聯合國, 2015, 仙台"
107,學校防減災及氣候變遷調適教育精進計畫(4/4),地球科學與自然資源,"潛勢, 人才庫",
107,地下工業管線安全智能整合應用科技計畫(2/4),地球科學與自然資源,"管線, 機率",
107,結合大規模崩塌地質防災資訊服務(2/5),地球科學與自然資源,"規模, 颱風, 環境地, 崩塌地, 預警, 可靠性","莫拉克, 莫拉克颱風"
107,地質科技研究發展(1/4),地球科學與自然資源,"海域, 磁力, 地震儀, 構造, 岩體, 熱液, 潛勢, 雨量, 坡地, 活動性, 訊息, 潛勢圖, 地震, 境況, 火山","臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 東北, 第四"
107,水旱災整備及應變科技之研究(4/4),地球科學與自然資源,"水情, 災情, 旱災, 預警, 聯合國, 潛勢, 水旱災","2011, 聯合國IPCC, 104~107年, 國科會"
107,強地動觀測第5期計畫(3/6)-強震即時警報於防災之應用,地球科學與自然資源,"地震, 速報, 強震, 警報, 前兆, 海纜, 海陸, 預警","第5, 107年"
107,氣象資訊之智慧應用服務計畫(I)(3/4),地球科學與自然資源,"預警, 系集, 海氣, 鄉鎮, 颱風, 機率型, 風雨","105-112年, 8年, 臺, 4年, 2週至4週, 第3至4週"
107,建構臺灣海象及氣象災防環境服務系統(2/4),地球科學與自然資源,"近岸, 海象, 耦合, 暴潮, 颱風, 波浪, 太平洋, 海水, 海嘯, 海流, 海洋, 海域, 小時, 災害性, 鄉鎮","內政部, 西北太平洋, 臺灣, 3小時, 0-1小時, 臺灣, 西北太平洋, 臺灣, 西北太平洋, 第1"
107,氣象領域維運與技術發展計畫(4/6),地球科學與自然資源,"海象, 測報, 小時, 災害性, 波浪, 近岸, 機率, 預警, 暴潮","氣象科技研究中心, 氣象資訊中心, 24小時, 第三, 第三"
107,海洋及交通運輸防災技術研究(1/4),地球科學與自然資源,"海象, 海洋, 商港, 航路, 航道, 海域, 海氣象, 颱風, 波浪, 預警, 橋梁, 橋墩, 工法, 構造物, 地震, 速報","臺東, 大甲溪橋, 臺北港, 臺灣, 臺灣"
107,台北都會防災科學任務：確認大屯火山地下岩漿庫的位置與形貌(2/4),地球科學與自然資源,"臺北, 火山, 大臺北, 地震, 震波, 構造, 岩漿庫, 機率, 觀測網","大屯火山群, 大屯火山群, 臺北, 大屯山, 臺北都會區, 大臺北民眾, 臺北都會區, 大屯火山, 臺北地區"
107,海研一二三號汰舊換新計畫(2/3),地球科學與自然資源,"研究船, 海域, 海洋, 近岸, 溶解碳, 顆粒碳, 海嘯, 地震, 構造","500噸, 10年, 台灣, 1000噸, 台灣"
107,自然科學研究發展(1/1),地球科學與自然資源,"海洋, 南海, 海域","台菲, 行政院, 南海, 2016, 兩岸"
107,自然科學研究發展(1/1),地球科學與自然資源,"發展性, 望遠鏡",台灣
107,自然科學研究發展(1/1),地球科學與自然資源,"二號, 望遠鏡",
107,自然科學研究發展(1/1),地球科學與自然資源,,"2016, 兩岸, 行政院, 行政院, 台菲"
107,全方位災害防救資訊蒐整與研判技術提升旗艦計畫(2/4),地球科學與自然資源,"預警, 防救災",
107,智慧災防新南向(1/4),地球科學與自然資源,"海洋, 地震, 預警, 南海, 研究站, 海氣, 通量, 構造, 海水, 海嘯, 海域, 時空, 太平島","東南亞, 南海, 太平島, 南海, 南海, 南海, 太平島, 南海, 南海, 南海, 南海, 南海"
107,建構民生公共物聯網(2/4),地球科學與自然資源,"地震, 空品, 氣象局, 國震, 消防署","科技部國研院國震中心, 台灣, 科技部災防中心, 經濟部水利署, 中央, 環保署, 內政部消防署, 交通部氣象局地震中心, 科技部"
107,颱風洪水研究發展計畫(4/4),地球科學與自然資源,"觀測網, 颱洪, 颱風, 預警, 時空, 雨量, 坡地, 淺層, 水位","台灣, 亞太, 1, 台灣, 台灣, 亞太經濟合作颱風"
107,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 現地型, 強震, 警報, 週期, 小型, 振動台, 震災, 縣市政府",國研院
107,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 縣市政府",
107,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 週期, 小型, 振動台, 震災, 大臺北, 縣市政府",大臺北都會區
107,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 大臺北, 縣市政府","第二, 大臺北都會區"
107,地震工程之運作及發展計畫(1/4),地球科學與自然資源,"潛勢, 大地, 地震, 建物, 橋梁, 核能, 工法, 鋼筋, 混凝土, 震災, 境況, 災情, 縣市政府",
107,智慧型雲端防災監測預警技術研發(4/4),地球科學與自然資源,"預警, 地震","國研院, 台灣, 國研院, 台灣"
107,海洋科技發展計畫(1/4),地球科學與自然資源,海洋,"海洋科技學術研究與前瞻研究所, 台灣海洋科技研究中心"
107,海洋科技發展計畫(1/4),地球科學與自然資源,"海洋, 地震, 海嘯, 部門, 項下, 研究船, 南海, 太平洋, 海域, 資訊庫","臺灣, 台灣, 西北太平洋, 臺灣, 台灣海洋科技研究中心, Taiwan Ocean Research Institute, 南海,  TORI, 97年, 2,000噸"
107,國家災害防救科技中心發展計畫(1/1),地球科學與自然資源,"公私, 部門",106年度
107,國家災害防救科技中心發展計畫(1/1),地球科學與自然資源,"項下, 地震, 韌性, 公私, 部門",107年度
108,建築工程技術發展與整合應用計畫(1/4),地球科學與自然資源,工法,
108,建築與城鄉安全防災韌性科技發展計畫(1/4),地球科學與自然資源,"地震, 韌性, 坡地, 預警","十年, 2, 衛生福利部"
108,前瞻建築防火避難及結構防火科技研發整合應用計畫(1/4),地球科學與自然資源,"可靠性, 永續性, 性災害, 作用, 工法, 火災, 構造",
108,建構韌性防災校園與防災科技資源應用計畫(1/4),地球科學與自然資源,"縣市政府, 國民教育, 韌性",
108,地下工業管線安全智能整合應用科技計畫(3/4),地球科學與自然資源,"管線, 機率",
